2007	275
2010	931
2385	973
2024	981
2062	980
2038	538
2039	539
2523	936
2182	886
1365	608
